env,algorithm,actor_i_alpha,actor_i_seed,checkpoint_i,actor_j_alpha,actor_j_seed,checkpoint_j,episode_idx,episode_reward,episode_kl,episode_q_infnorm,episode_jacobian_diff,episode_q_meandiff
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,9,6005.242640853097,2.763711355090141,635.61376953125,9787.968912597657,421.44603813171386
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,10,6001.303556322364,2.746605596899986,654.9793701171875,9762.02940234375,421.3686385803223
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,11,5997.46104029448,2.76322440636158,651.1815795898438,9871.047170410156,420.9117928161621
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,12,5966.917639058796,2.7733500040769576,639.8515625,9819.832129882812,418.538431350708
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,13,6022.313727698393,2.7532505847215654,641.568115234375,9794.26401611328,419.7692815093994
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,14,5974.4574068364,2.7423370875120163,660.6959228515625,9802.504151367188,421.4891551055909
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,15,5960.092095954754,2.7282718443870544,656.810791015625,9828.685092773438,418.7910205841064
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,16,6005.528868822573,2.7682150473594667,640.3321533203125,9812.76456298828,415.778854385376
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,17,6001.287796539019,2.7338588008880613,644.488525390625,9846.945834960938,419.1397985534668
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,18,5950.027282864714,2.7337631721496582,650.1929931640625,9821.57110546875,420.100157409668
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,19,5951.651281896959,2.7857316434383392,643.0567016601562,9822.030907226565,410.77355628967285
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,20,5986.345583530366,2.747860871553421,629.8560791015625,9754.855153808594,416.9757543182373
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,21,5959.971055071693,2.739429338812828,624.6620483398438,9785.965407226562,414.2225746917725
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,22,5985.197420155923,2.7608553146123884,616.3756103515625,9778.373819185435,420.3775983276368
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,23,5994.721818093578,2.744197229743004,634.5879516601562,9762.036447753906,419.2483036956787
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_094328-i37l1dpa/files/files/Humanoid-v4__Humanoid-v4__5__1744292606_step4950000.pth,24,5959.486631548149,2.7599471172094345,613.1195678710938,9763.735303222657,420.85619093322754
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,0,6003.126248704249,2.12386604821682,500.52679443359375,8989.631067382812,189.80327931213375
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,1,5960.67003823567,2.1361053406000137,450.093017578125,8994.70198828125,184.00923483276367
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,2,5926.838580841676,2.130926401615143,503.0357971191406,9082.28425830078,196.03343814086915
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,3,5987.570281901218,2.1181225998401643,436.3372192382813,9044.061020019531,201.13245498657227
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,4,5975.920684950671,2.1175409202575683,471.205810546875,8975.501971679687,189.35538650512692
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,5,5968.057793385675,2.123537996530533,414.3115234375,9011.830890136718,201.9616432647705
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,6,5995.508582255383,2.120125587940216,470.6757507324219,9032.747216796875,192.65671231079105
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,7,5975.62442716982,2.1449948681592943,462.70654296875,9036.97483935547,196.4340735931397
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,8,5999.837121839972,2.1595085896253585,485.0098571777344,9043.399107421876,194.5881473693848
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,9,5950.686349743951,2.1252370409965518,446.4625244140625,9060.55053076172,192.6874172363281
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,10,5977.847734998656,2.1396408499479294,465.0224609375,9027.465885742187,196.1631215362549
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,11,6028.512642765448,2.091703521728516,501.6896667480469,9119.044797851562,193.9174485168457
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,12,5971.670553999099,2.1031187887191773,446.7905578613281,9027.516126464843,188.9117687072754
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,13,6012.1513970061815,2.115547673463821,449.1632080078125,9051.361870117187,191.2004821472168
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,14,5985.206436537411,2.1071962483525275,516.2115478515625,9020.404246582031,194.1608106842041
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,15,5940.314309266279,2.126303020119667,425.3435668945313,8982.84460595703,190.27888201904295
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,16,2742.7478581083747,2.2042556422308457,561.1563720703125,9012.64540576172,201.07603584289552
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,17,5999.100554141728,2.131165048480034,503.2431945800781,9008.386215820312,189.26662969970704
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,18,5992.802196926009,2.118920861840248,418.1731567382813,9085.980829101563,195.7745118408203
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,19,5966.324614588118,2.108739590406418,449.8384399414063,9007.214322265623,198.08670123291012
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,20,5970.878771077688,2.114628927230835,440.0029602050781,9026.757822753909,190.72928100585935
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,21,5953.720725472599,2.117062726259232,437.610107421875,9002.079556640625,189.98561279296877
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,22,6003.461847005277,2.11900792747736,469.3213806152344,9056.049922851562,184.56174463272092
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,23,5957.708306396045,2.121646756052971,441.4547729492188,9057.00552734375,192.3451394958496
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250409_113519-uqyghijz/files/files/Humanoid-v4__Humanoid-v4__3__1744212917_step4950000.pth,24,5969.470964717224,2.1333447053432466,436.3283081054688,9039.252130859377,195.99139375305177
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,0,5955.179276350952,3.0478077261447907,839.568115234375,11249.2396796875,516.8311808929443
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,1,5991.481804923645,3.0608616334199907,761.5958251953125,11395.1426484375,516.7539903869629
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,2,5961.397719394311,3.051737990498543,754.7032470703125,11404.543096191406,513.4975377960205
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,3,5960.067629429303,3.0736958247423174,764.0166015625,11368.10883984375,520.6986002807618
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,4,5940.811981774131,3.036123822927475,776.2926635742188,11347.32638330078,520.1604028625488
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,5,5921.741841136566,3.0435697183609007,734.1581420898438,11318.6170546875,520.0382141723633
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,6,5995.976312822651,3.0576852378845216,740.0780639648438,11406.393354003909,517.6250984802247
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,7,6001.219239959126,3.065748778820038,771.4144897460938,11418.486885253906,521.6206243133545
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,8,5976.577599491195,3.088189253926277,758.7015380859375,11408.534052246094,521.6035939941406
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,9,5958.464534994606,3.09999423289299,737.6876831054688,11383.245198242188,518.383576599121
Humanoid-v4,code/cleanrl/cleanrl/td3_continuous_action.py,None,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-xgcfw9ab/files/files/Humanoid-v4__Humanoid-v4__1__1744137584_step4950000.pth,None,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_143946-5gt5puhm/files/files/Humanoid-v4__Humanoid-v4__2__1744137584_step4950000.pth,10,5952.050146903747,3.074840138435364,789.2900390625,11408.899720703124,515.3401156005859
